PREFEITURA MUNICIPAL DE FARTURA;PREFEITURA MUNICIPAL DE FARTURA;46223707000168;PRACA DEOCLESIANO RIBEIRO;444;;CENTRO;FARTURA;18870011;SP
PREFEITURA MUNICIPAL DE FERNANDO PRESTES;PREFEITURA MUNICIPAL DE FERNANDO PRESTES;47826763000150;RUA SAO PAULO;57;;CENTRO;FERNANDO PRESTES;15940000;SP
PREFEITURA MUNICIPAL DE FERNANDOPOLIS;PREFEITURA MUNICIPAL DE FERNANDOPOLIS;47842836000105;RUA BAHIA;1264;;CENTRO;FERNANDOPOLIS;15600070;SP
PREFEITURA MUNICIPAL DE FERNAO;PREFEITURA MUNICIPAL DE FERNAO;01612848000134;RUA JOSE BONIFACIO;106;;CENTRO;FERNAO;17460013;SP
PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS;46523197000144;AVN BRASIL;1841;;CENTRO;FERRAZ DE VASCONCELOS;08530000;SP
PREFEITURA MUNICIPAL DE FLORA RICA;PREFEITURA MUNICIPAL DE FLORA RICA;44925279000190;RUA SIMAO DE OLIVEIRA;150;PREDIO;CENTRO;FLORA RICA;17870000;SP
PREFEITURA MUNICIPAL DE FLOREAL;PREFEITURA MUNICIPAL DE FLOREAL;53221941000111;RUA PROCOPIO DAVIDOFF;130;;CENTRO;FLOREAL;15320000;SP
PREFEITURA MUNICIPAL DE FLORIDA PAULISTA;PREFEITURA MUNICIPAL DE FLORIDA PAULISTA;44925691000100;PRC PRESIDENTE KENNEDY;358;;CENTRO;FLORIDA PAULISTA;17830000;SP
PREFEITURA MUNICIPAL DE FRANCA;PREFEITURA MUNICIPAL DE FRANCA;47970769000104;RUA FREDERICO MOURA;1517;;CIDADE NOVA;FRANCA;14401150;SP
PREFEITURA MUNICIPAL DE FRANCO DA ROCHA;PREFEITURA MUNICIPAL DE FRANCO DA ROCHA;46523080000160;AV LIBERDADE;250;;CENTRO;FRANCO DA ROCHA;07850320;SP
PREFEITURA MUNICIPAL DE GABRIEL MONTEIRO;PREFEITURA MUNICIPAL DE GABRIEL MONTEIRO;44431161000105;AVENIDA JOSE LOPES PERES;122;;CENTRO;GABRIEL MONTEIRO;16220000;SP
PREFEITURA MUNICIPAL DE GALIA;PREFEITURA MUNICIPAL DE GALIA;44518389000137;PRC CUSTODIO A RIBEIRO;755;;CENTRO;GALIA;17450033;SP
PREFEITURA MUNICIPAL DE GARCA;PREFEITURA MUNICIPAL DE GARCA;44518371000135;PCA HILMAR MACHADO DE OLIVEIRA;102;;WILLIANS;GARCA;17402001;SP
PREFEITURA MUNICIPAL DE GASTAO VIDIGAL;PREFEITURA MUNICIPAL DE GASTAO VIDIGAL;45660602000103;RUA XV DE NOVEMBRO;525;;CENTRO;GASTAO VIDIGAL;15330000;SP
PREFEITURA MUNICIPAL DE GAVIAO PEIXOTO;PREFEITURA MUNICIPAL DE GAVIAO PEIXOTO;01559766000173;ALAMEDA FRATUCI;100;;CENTRO;GAVIAO PEIXOTO;14813000;SP
PREFEITURA MUNICIPAL DE GENERAL SALGADO;PREFEITURA MUNICIPAL DE GENERAL SALGADO;45660610000150;AVN ANTONINO JOSE DE CARVALHO;940;;CENTRO;GENERAL SALGADO;15300000;SP
PREFEITURA MUNICIPAL DE GETULINA;PREFEITURA MUNICIPAL DE GETULINA;44528842000196;PRC BERNARDINO DE CAMPOS;184;;CENTRO;GETULINA;16450000;SP
PREFEITURA MUNICIPAL DE GLICERIO;PREFEITURA MUNICIPAL DE GLICERIO;44441475000199;RUA PREFEITO FUAD EID;320;;CENTRO;GLICERIO;16270000;SP
PREFEITURA MUNICIPAL DE GUAICARA;PREFEITURA MUNICIPAL DE GUAICARA;46203469000129;RUA TIRADENTES;171;;CENTRO;GUAICARA;16430051;SP
PREFEITURA MUNICIPAL DE GUAIMBE;PREFEITURA MUNICIPAL DE GUAIMBE;44529592000109;RUA MARECHAL DEODORO;261;;CENTRO;GUAIMBE;16480023;SP
PREFEITURA MUNICIPAL DE GUAIRA;PREFEITURA MUNICIPAL DE GUAIRA;48344014000159;AVENIDA GABRIEL GARCIA LEAL;676;;MARACA;GUAIRA;14790000;SP
PREFEITURA MUNICIPAL DE GUAPIACU;PREFEITURA MUNICIPAL DE GUAPIACU;45728326000178;RUA ABRAO JOSE DE LIMA;572;;CENTRO;GUAPIACU;15110000;SP
PREFEITURA MUNICIPAL DE GUAPIARA;PREFEITURA MUNICIPAL DE GUAPIARA;46634275000188;RUA EGIDEO SEABRA DO AMARAL;260;;CENTRO;GUAPIARA;18310000;SP
PREFEITURA MUNICIPAL DE GUARA;PREFEITURA MUNICIPAL DE GUARA;45353299000104;RUA WASHINGTON LUIS;146;;CENTRO;GUARA;14580000;SP
PREFEITURA MUNICIPAL DE GUARACAI;PREFEITURA MUNICIPAL DE GUARACAI;51104552000180;RUA DONA ALCIDES CANDIDA SOUZA;1114;;CENTRO;GUARACAI;16980000;SP
PREFEITURA MUNICIPAL DE GUARACI;PREFEITURA MUNICIPAL DE GUARACI;46596318000188;RUA WASHINGTON CORREIA DA SILVA;856;;CENTRO;GUARACI;15420000;SP
PREFEITURA MUNICIPAL DE GUARANI D'OESTE;PREFEITURA MUNICIPAL DE GUARANI D'OESTE;45115391000128;RUA JOAO NEVES PONTES;1000;;CENTRO;GUARANI D'OESTE;15680000;SP
PREFEITURA MUNICIPAL DE GUARANTA;PREFEITURA MUNICIPAL DE GUARANTA;46187506000152;AVENIDA ALTINO CARDOSO;156;;CENTRO;GUARANTA;16570064;SP
PREFEITURA MUNICIPAL DE GUARARAPES;PREFEITURA MUNICIPAL DE GUARARAPES;48468284000171;AV: MARECHAL FLORIANO;565;;CENTRO;GUARARAPES;16700000;SP
PREFEITURA MUNICIPAL DE GUARAREMA;PREFEITURA MUNICIPAL DE GUARAREMA;46523262000131;PRC CEL BASILIO FONSECA;35;;CENTRO;GUARAREMA;08900000;SP
PREFEITURA MUNICIPAL DE GUARATINGUETA;PREFEITURA MUNICIPAL DE GUARATINGUETA;46680500000112;PRC HOMERO OTONI;75;;CENTRO;GUARATINGUETA;12501040;SP
PREFEITURA MUNICIPAL DE GUAREI;PREFEITURA MUNICIPAL DE GUAREI;46634267000131;RUA PROFESSORA ANA CANDIDA ROLIM;46;;CENTRO;GUAREI;18250000;SP
PREFEITURA MUNICIPAL DE GUARIBA;PREFEITURA MUNICIPAL DE GUARIBA;48664304000180;AV EVARISTO VAZ DE ARRUDA;1190;;CENTRO;GUARIBA;14840000;SP
PREFEITURA MUNICIPAL DE GUARUJA;PREFEITURA MUNICIPAL DE GUARUJA;44959021000104;AVENIDA SANTOS DUMONT;640;;CENTRO;GUARUJA;11460000;SP
PREFEITURA MUNICIPAL DE GUARULHOS;PREFEITURA MUNICIPAL DE GUARULHOS;46319000000150;AVN BOM CLIMA;90;;BOM CLIMA;GUARULHOS;07196220;SP
PREFEITURA MUNICIPAL DE GUATAPARA;PREFEITURA MUNICIPAL DE GUATAPARA;68319748000195;RUA JASMINS;333;;CENTRO;GUATAPARA;14115000;SP
PREFEITURA MUNICIPAL DE GUZOLANDIA;PREFEITURA MUNICIPAL DE GUZOLANDIA;45746112000124;AVN PASCHOAL GUZO;1065;;CENTRO;GUZOLANDIA;15355000;SP
PREFEITURA MUNICIPAL DE HERCULANDIA;PREFEITURA MUNICIPAL DE HERCULANDIA;44568277000190;AVENIDA  SAO PAULO;39;;CENTRO;HERCULANDIA;17650000;SP
PREFEITURA MUNICIPAL DE HOLAMBRA;PREFEITURA MUNICIPAL DE HOLAMBRA;67172437000183;ALA MAURICIO DE NASSAU;444;;CENTRO;HOLAMBRA;13825000;SP
PREFEITURA MUNICIPAL DE HORTOLANDIA;PREFEITURA MUNICIPAL DE HORTOLANDIA;67995027000132;RUA JOSE CLAUDIO ALVES DOS SANTOS;585;;REMANSO CAMPINEIRO;HORTOLANDIA;13184472;SP
PREFEITURA MUNICIPAL DE IACANGA;PREFEITURA MUNICIPAL DE IACANGA;46137477000114;AVN JOAQUIM PEDRO DE OLIVEIRA;401;;CENTRO;IACANGA;17180027;SP
PREFEITURA MUNICIPAL DE IACRI;PREFEITURA MUNICIPAL DE IACRI;45547395000185;RUA CEARA;1783;PREDIO;CENTRO;IACRI;17680000;SP
PREFEITURA MUNICIPAL DE IARAS;PREFEITURA MUNICIPAL DE IARAS;57263949000100;PRACA MONCAO;683;;CENTRO;IARAS;18775021;SP
PREFEITURA MUNICIPAL DE IBATE;PREFEITURA MUNICIPAL DE IBATE;45355575000165;RUA PAULINO CARLOS;921;;CENTRO;IBATE;14815000;SP
PREFEITURA MUNICIPAL DE IBIRA;PREFEITURA MUNICIPAL DE IBIRA;45158193000141;PRACA JOSE BERNARDINO DE SEIXAS;01;;CENTRO;IBIRA;15860000;SP
PREFEITURA MUNICIPAL DE IBIRAREMA;PREFEITURA MUNICIPAL DE IBIRAREMA;46211694000107;RUA ALEXANDRE SIMOES ALMEIDA;367;;CENTRO;IBIRAREMA;19940009;SP
PREFEITURA MUNICIPAL DE IBITINGA;PREFEITURA MUNICIPAL DE IBITINGA;45321460000150;RUA MIGUEL LANDIM;333;;CENTRO;IBITINGA;14940112;SP
PREFEITURA MUNICIPAL DE IBIUNA;PREFEITURA MUNICIPAL DE IBIUNA;46634531000137;AV CAPITAO MANOEL CARVALHO;51;;CENTRO;IBIUNA;18150000;SP
PREFEITURA MUNICIPAL DE ICEM;PREFEITURA MUNICIPAL DE ICEM;45726742000137;RUA PREF JOAO RIBEIRO DA SILVEIRA;450;TERREO;CENTRO;ICEM;15460000;SP
PREFEITURA MUNICIPAL DE IEPE;PREFEITURA MUNICIPAL DE IEPE;49345911000140;RUA MINAS GERAIS;274;;CENTRO;IEPE;19640015;SP
PREFEITURA MUNICIPAL DE IGARACU DO TIETE;PREFEITURA MUNICIPAL DE IGARACU DO TIETE;44498467000189;RUA PEREIRA DE REZENDE;334;;CENTRO;IGARACU DO TIETE;17350021;SP
PREFEITURA MUNICIPAL DE IGARAPAVA;PREFEITURA MUNICIPAL DE IGARAPAVA;45324290000167;RUA DR GABRIEL VILELA;413;;CENTRO;IGARAPAVA;14540000;SP
PREFEITURA MUNICIPAL DE IGARATA;PREFEITURA MUNICIPAL DE IGARATA;46694147000120;AV BENEDITO RODRIGUES DE FREITAS;330;AA;CENTRO;IGARATA;12350000;SP
PREFEITURA MUNICIPAL DE IGUAPE;PREFEITURA MUNICIPAL DE IGUAPE;45550167000164;RUA 15 DE NOVEMBRO;272;;CENTRO;IGUAPE;11920000;SP
PREFEITURA MUNICIPAL DE ILHA COMPRIDA;PREFEITURA MUNICIPAL DE ILHA COMPRIDA;64037872000107;AVN BEIRA MAR;11000;;BALNEARIO MEU RECANT;ILHA COMPRIDA;11925000;SP
PREFEITURA MUNICIPAL DE ILHA SOLTEIRA;PREFEITURA MUNICIPAL DE ILHA SOLTEIRA;59754648000104;PRC DOS PAIAGUAS;86;;CENTRO;ILHA SOLTEIRA;15385000;SP
PREFEITURA MUNICIPAL DE ILHABELA;PREFEITURA MUNICIPAL DE ILHABELA;46482865000132;RUA PREFEITO MARIANO PA CARVALHO;86;;PEREQUE;ILHABELA;11630000;SP
PREFEITURA MUNICIPAL DE INDAIATUBA;PREFEITURA MUNICIPAL DE INDAIATUBA;44733608000109;AVENIDA ENG.FABIO ROBERTO BARNABE;2800;;JD ESPLANADA II;INDAIATUBA;13331900;SP
PREFEITURA MUNICIPAL DE INDIANA;PREFEITURA MUNICIPAL DE INDIANA;49520133000188;RUA CAP WHITAKER;407;;CENTRO;INDIANA;19560000;SP
PREFEITURA MUNICIPAL DE INDIAPORA;PREFEITURA MUNICIPAL DE INDIAPORA;46947396000180;RUA INOCENCIO DUTRA SANTANA;1239;;CENTRO;INDIAPORA;15690000;SP
PREFEITURA MUNICIPAL DE INUBIA PAULISTA;PREFEITURA MUNICIPAL DE INUBIA PAULISTA;44919611000103;AVENIDA CAMPOS SALLES;113;;CENTRO;INUBIA PAULISTA;17760000;SP
PREFEITURA MUNICIPAL DE IPAUSSU;PREFEITURA MUNICIPAL DE IPAUSSU;44563583000134;RUA WASHINGTON LUIZ;819;;CENTRO;IPAUSSU;18950025;SP
PREFEITURA MUNICIPAL DE IPERO;PREFEITURA MUNICIPAL DE IPERO;46634085000160;RUA PEDRO RESENDE DE ALMEIDA;25;;JAD JOSELI;IPERO;18560000;SP
PREFEITURA MUNICIPAL DE IPEUNA;PREFEITURA MUNICIPAL DE IPEUNA;44660603000195;RUA UM;275;;CENTRO;IPEUNA;13537000;SP
PREFEITURA MUNICIPAL DE IPIGUA;PREFEITURA MUNICIPAL DE IPIGUA;01528506000130;RUA DO COMERCIO;140;;CENTRO;IPIGUA;15108000;SP
PREFEITURA MUNICIPAL DE IPORANGA;PREFEITURA MUNICIPAL DE IPORANGA;46634283000124;RUA 12 DE JANEIRO;17;;CENTRO;IPORANGA;18330000;SP
PREFEITURA MUNICIPAL DE IPUA;PREFEITURA MUNICIPAL DE IPUA;49556863000139;AVN CARLOS FERNANDES;766;;CENTRO;IPUA;14610000;SP
PREFEITURA MUNICIPAL DE IRACEMAPOLIS;PREFEITURA MUNICIPAL DE IRACEMAPOLIS;45786159000111;RUA ANTONIO JOAQUIM FAGUNDES;237;;CENTRO;IRACEMAPOLIS;13495047;SP
PREFEITURA MUNICIPAL DE IRAPUA;PREFEITURA MUNICIPAL DE IRAPUA;45158532000190;RUA AFONSO PENA;450;;CENTRO;IRAPUA;14990000;SP
PREFEITURA MUNICIPAL DE IRAPURU;PREFEITURA MUNICIPAL DE IRAPURU;44926723000191;RUA ANGELO MENEGUESSO;475;;CENTRO;IRAPURU;17880000;SP
PREFEITURA MUNICIPAL DE ITABERA;PREFEITURA MUNICIPAL DE ITABERA;46634374000160;RUA CORONEL AMANTINO;483;;CENTRO;ITABERA;18440000;SP
PREFEITURA MUNICIPAL DE ITAI;PREFEITURA MUNICIPAL DE ITAI;46634200000105;PRAÇA DA BANDEIRA;1038;;CENTRO;ITAI;18730029;SP
PREFEITURA MUNICIPAL DE ITAJOBI;PREFEITURA MUNICIPAL DE ITAJOBI;45126851000113;RUA CINCINATO BRAGA;360;;CENTRO;ITAJOBI;15840000;SP
PREFEITURA MUNICIPAL DE ITAJU;PREFEITURA MUNICIPAL DE ITAJU;44496313000158;RUA JOAO BATISTA MODULO;248;;CENTRO;ITAJU;17260033;SP
PREFEITURA MUNICIPAL DE ITANHAEM;PREFEITURA MUNICIPAL DE ITANHAEM;46578498000175;WASHINGTON LUIZ;75;;CENTRO;ITANHAEM;11740000;SP
PREFEITURA MUNICIPAL DE ITAOCA;PREFEITURA MUNICIPAL DE ITAOCA;67360362000164;RUA ELIAS LAGES DE MAGALHAES;835;;CENTRO;ITAOCA;18360000;SP
PREFEITURA MUNICIPAL DE ITAPECERICA DA SERRA;PREFEITURA MUNICIPAL DE ITAPECERICA DA SERRA;46523130000100;RUA MAJ MANOEL F DE MORAES;286;;CENTRO;ITAPECERICA DA SERRA;06850050;SP
PREFEITURA MUNICIPAL DE ITAPETININGA;PREFEITURA MUNICIPAL DE ITAPETININGA;46634291000170;PCA DOS TRES PODERES;1000;;JAD MARABA;ITAPETININGA;18213900;SP
PREFEITURA MUNICIPAL DE ITAPEVA;PREFEITURA MUNICIPAL DE ITAPEVA;46634358000177;PCA DUQUE DE CAXIAS;22;;CENTRO;ITAPEVA;18400900;SP
PREFEITURA MUNICIPAL DE ITAPEVI;PREFEITURA MUNICIPAL DE ITAPEVI;46523031000128;RUA JOAQUIM NUNES;65;;CENTRO;ITAPEVI;06653080;SP
PREFEITURA MUNICIPAL DE ITAPIRA;PREFEITURA MUNICIPAL DE ITAPIRA;45281144000100;RUA JOAO DE MORAES;400;;CENTRO;ITAPIRA;13976010;SP
PREFEITURA MUNICIPAL DE ITAPIRAPUA PAULISTA;PREFEITURA MUNICIPAL DE ITAPIRAPUA PAULISTA;67360438000151;AVN URIEL CESAR DE OLIVEIRA;47;;CENTRO;ITAPIRAPUA PAULISTA;18385000;SP
PREFEITURA MUNICIPAL DE ITAPOLIS;PREFEITURA MUNICIPAL DE ITAPOLIS;49979255000137;AVENIDA FLORENCIO TERRA;399;;CENTRO;ITAPOLIS;14900000;SP
PREFEITURA MUNICIPAL DE ITAPORANGA;PREFEITURA MUNICIPAL DE ITAPORANGA;46634408000116;RUA BOM JESUS;783;;CENTRO;ITAPORANGA;18480000;SP
PREFEITURA MUNICIPAL DE ITAPUI;PREFEITURA MUNICIPAL DE ITAPUI;46189726000115;RUA SANTO ANTONIO;697;;CENTRO;ITAPUI;17230015;SP
PREFEITURA MUNICIPAL DE ITAPURA;PREFEITURA MUNICIPAL DE ITAPURA;44447126000184;RUA GETULIO VARGAS;1087;;CENTRO;ITAPURA;15390000;SP
PREFEITURA MUNICIPAL DE ITAQUAQUECETUBA;PREFEITURA MUNICIPAL DE ITAQUAQUECETUBA;46316600000164;AVENIDA VEREADOR JOAO FERNANDES DA SILVA;283;;VILA VIRGINIA;ITAQUAQUECETUBA;08576000;SP
PREFEITURA MUNICIPAL DE ITARARE;PREFEITURA MUNICIPAL DE ITARARE;46634390000152;RUA 15 DE NOVEMBRO;83;PREDIO;CENTRO;ITARARE;18460007;SP
PREFEITURA MUNICIPAL DE ITARIRI;PREFEITURA MUNICIPAL DE ITARIRI;46578522000176;RUA NOSSA SENHORA MONTE SERRAT;133;;CENTRO;ITARIRI;11760000;SP
PREFEITURA MUNICIPAL DE ITATIBA;PREFEITURA MUNICIPAL DE ITATIBA;50122571000177;QUINTINO BOCAIUVA;428;;CENTRO;ITATIBA;13255210;SP
PREFEITURA MUNICIPAL DE ITATINGA;PREFEITURA MUNICIPAL DE ITATINGA;46634127000163;RUA NOVE DE JULHO;304;;CENTRO;ITATINGA;18690000;SP
PREFEITURA MUNICIPAL DE ITIRAPINA;PREFEITURA MUNICIPAL DE ITIRAPINA;46313714000150;AVN 01;250;;CENTRO;ITIRAPINA;13530000;SP
PREFEITURA MUNICIPAL DE ITIRAPUA;PREFEITURA MUNICIPAL DE ITIRAPUA;45317955000105;RUA DOZITO MALUAR RIBAS;05000;;CENTRO;ITIRAPUA;14420000;SP
PREFEITURA MUNICIPAL DE ITOBI;PREFEITURA MUNICIPAL DE ITOBI;45735461000140;RUA SETE DE SETEMBRO;932;;CENTRO;ITOBI;13715000;SP
PREFEITURA MUNICIPAL DE ITU;PREFEITURA MUNICIPAL DE ITU;46634440000100;AVENIDA ITU 400 ANOS;111;;ITU NOVO CENTRO;ITU;13303500;SP
PREFEITURA MUNICIPAL DE ITUPEVA;PREFEITURA MUNICIPAL DE ITUPEVA;45780061000157;RUA EDUARDO ANIBAL LORENCON;15;;PARQUE DAS VINHAS;ITUPEVA;13295522;SP
PREFEITURA MUNICIPAL DE ITUVERAVA;PREFEITURA MUNICIPAL DE ITUVERAVA;46710422000151;RUA JOAO JOSE DE PAULA;776;;UNIVERSITARIO;ITUVERAVA;14500000;SP
PREFEITURA MUNICIPAL DE JABORANDI;PREFEITURA MUNICIPAL DE JABORANDI;52382702000180;RUA ANTONIO BRUNO;466;PREDIO;CENTRO;JABORANDI;14775000;SP
PREFEITURA MUNICIPAL DE JABOTICABAL;PREFEITURA MUNICIPAL DE JABOTICABAL;50387844000105;ESPLANADA DO LAGO;160;;VILA SERRA;JABOTICABAL;14870200;SP
PREFEITURA MUNICIPAL DE JACAREI;PREFEITURA MUNICIPAL DE JACAREI;46694139000183;PRACA DOS TRES PODERES;73;;CENTRO;JACAREI;12327903;SP
PREFEITURA MUNICIPAL DE JACI;PREFEITURA MUNICIPAL DE JACI;45142684000102;PRACA DOM LAFAYETE LIBANEO;700;;CENTRO;JACI;15155000;SP
PREFEITURA MUNICIPAL DE JACUPIRANGA;PREFEITURA MUNICIPAL DE JACUPIRANGA;46582185000190;AVN HILDA MOHRING DE MACEDO;777;;VIL ELIAS;JACUPIRANGA;11940000;SP
PREFEITURA MUNICIPAL DE JAGUARIUNA;PREFEITURA MUNICIPAL DE JAGUARIUNA;46410866000171;RUA ALFREDO BUENO;1235;;CENTRO;JAGUARIUNA;13910027;SP
PREFEITURA MUNICIPAL DE JALES;PREFEITURA MUNICIPAL DE JALES;45131885000104;RUA CINCO;2266;;CENTRO;JALES;15700010;SP
PREFEITURA MUNICIPAL DE JAMBEIRO;PREFEITURA MUNICIPAL DE JAMBEIRO;45190824000100;RUA CEL JOAO FRANCO DE CAMARGO;80;;CENTRO;JAMBEIRO;12270000;SP
PREFEITURA MUNICIPAL DE JANDIRA;PREFEITURA MUNICIPAL DE JANDIRA;46522991000173;RUA MANOEL ALVES GARCIA;100;;JD. SAO LUIZ;JANDIRA;06600025;SP
PREFEITURA MUNICIPAL DE JARDINOPOLIS;PREFEITURA MUNICIPAL DE JARDINOPOLIS;44229821000170;RUA SILVA JARDIM;204;;CENTRO;JARDINOPOLIS;14680000;SP
PREFEITURA MUNICIPAL DE JARINU;PREFEITURA MUNICIPAL DE JARINU;45780079000159;PRC FRANCISCO A SIQUEIRA JUNIOR;111;;JAD DA SAUDE;JARINU;13240000;SP
PREFEITURA MUNICIPAL DE JAU;PREFEITURA MUNICIPAL DE JAU;46195079000154;RUA PAISSANDU;444;;CENTRO;JAU;17201900;SP
PREFEITURA MUNICIPAL DE JERIQUARA;PREFEITURA MUNICIPAL DE JERIQUARA;45353315000150;RUA JONAS ALVES COSTA;559;;CENTRO;JERIQUARA;14450000;SP
PREFEITURA MUNICIPAL DE JOANOPOLIS;PREFEITURA MUNICIPAL DE JOANOPOLIS;45290418000119;RUA FRANCISCO WOLHERS;117;;CENTRO;JOANOPOLIS;12980000;SP
PREFEITURA MUNICIPAL DE JOAO RAMALHO;PREFEITURA MUNICIPAL DE JOAO RAMALHO;46444790000103;RUA BENEDITO SOARES MARCONDES;300;;CENTRO;JOAO RAMALHO;19680017;SP
PREFEITURA MUNICIPAL DE JOSE BONIFACIO;PREFEITURA MUNICIPAL DE JOSE BONIFACIO;45141132000171;RUA VINTE E UM DE ABRIL;482;;CENTRO;JOSE BONIFACIO;15200000;SP
PREFEITURA MUNICIPAL DE JULIO MESQUITA;PREFEITURA MUNICIPAL DE JULIO MESQUITA;44518496000165;RUA FRANCISCO DA FONSECA;213;;CENTRO;JULIO MESQUITA;17550000;SP
PREFEITURA MUNICIPAL DE JUMIRIM;PREFEITURA MUNICIPAL DE JUMIRIM;01612150000119;RUA MANOEL NOVAES;829;;CENTRO;JUMIRIM;18535000;SP
PREFEITURA MUNICIPAL DE JUNDIAI;PREFEITURA MUNICIPAL DE JUNDIAI;45780103000150;AVN DA LIBERDADE;S/N;;VL BANDEIRANTES;JUNDIAI;13214015;SP
PREFEITURA MUNICIPAL DE JUNQUEIROPOLIS;PREFEITURA MUNICIPAL DE JUNQUEIROPOLIS;44881449000181;AVENIDA JUNQUEIRA;1396;;CENTRO;JUNQUEIROPOLIS;17890000;SP
PREFEITURA MUNICIPAL DE JUQUIA;PREFEITURA MUNICIPAL DE JUQUIA;46585964000140;RUA MOHAMAD SAID HEIDJAZI;42;;BAIRRO FLORESTA;JUQUIA;11800000;SP
PREFEITURA MUNICIPAL DE JUQUITIBA;PREFEITURA MUNICIPAL DE JUQUITIBA;46523155000103;RUA JORGE VICTOR VIEIRA;63;;CENTRO;JUQUITIBA;06950000;SP
PREFEITURA MUNICIPAL DE LAGOINHA;PREFEITURA MUNICIPAL DE LAGOINHA;45167111000125;RUA ANTONIO SILVA CUNHA BUENO;25;CASA;CENTRO;LAGOINHA;12130000;SP
PREFEITURA MUNICIPAL DE LARANJAL PAULISTA;PREFEITURA MUNICIPAL DE LARANJAL PAULISTA;46634606000180;PRACA ARMANDO SALES DE OLIVEIRA;200;;CENTRO;LARANJAL PAULISTA;18500000;SP
PREFEITURA MUNICIPAL DE LAVINIA;PREFEITURA MUNICIPAL DE LAVINIA;44437820000110;ANDRADE SILVA;82;;CENTRO;LAVINIA;16850000;SP
PREFEITURA MUNICIPAL DE LAVRINHAS;PREFEITURA MUNICIPAL DE LAVRINHAS;45200029000155;PACO MUNICIPAL;200;;CENTRO;LAVRINHAS;12760000;SP
PREFEITURA MUNICIPAL DE LEME;PREFEITURA MUNICIPAL DE LEME;46362661000168;AV VINTE E NOVE DE AGOSTO;668;;CENTRO;LEME;13610210;SP
PREFEITURA MUNICIPAL DE LENCOIS PAULISTA;PREFEITURA MUNICIPAL DE LENCOIS PAULISTA;46200846000176;PRACA DAS PALMEIRAS;55;;CENTRO;LENCOIS PAULISTA;18682040;SP
PREFEITURA MUNICIPAL DE LIMEIRA;PREFEITURA MUNICIPAL DE LIMEIRA;45132495000140;AV DR ALBERTO FERREIRA;179;;CENTRO;LIMEIRA;13480074;SP
PREFEITURA MUNICIPAL DE LINDOIA;PREFEITURA MUNICIPAL DE LINDOIA;45678000000183;RUA CEL ESTEVAO FRANCO;262;;CENTRO;LINDOIA;13950000;SP
PREFEITURA MUNICIPAL DE LINS;PREFEITURA MUNICIPAL DE LINS;44531788000138;AVENIDA NICOLAU ZARVOS;754;;VILA CLELIA;LINS;16401371;SP
PREFEITURA MUNICIPAL DE LORENA;PREFEITURA MUNICIPAL DE LORENA;47563739000175;AVN CAPITAO MESSIAS RIBEIRO;625;;CENTRO;LORENA;12607020;SP
PREFEITURA MUNICIPAL DE LOURDES;PREFEITURA MUNICIPAL DE LOURDES;59767921000127;RUA JOSE MARQUES NOGUEIRA;606;;CENTRO;LOURDES;15285000;SP
PREFEITURA MUNICIPAL DE LOUVEIRA;PREFEITURA MUNICIPAL DE LOUVEIRA;46363933000144;RUA ANTONIO SCHIAMANNI;126;;VILA NOVA;LOUVEIRA;13290024;SP
PREFEITURA MUNICIPAL DE LUCELIA;PREFEITURA MUNICIPAL DE LUCELIA;44919918000104;AV BRASIL;1101;;CENTRO;LUCELIA;17780000;SP
PREFEITURA MUNICIPAL DE LUCIANOPOLIS;PREFEITURA MUNICIPAL DE LUCIANOPOLIS;44518504000173;RUA MAURILIO ROQUE TOASSA;510;;CENTRO;LUCIANOPOLIS;17475005;SP
PREFEITURA MUNICIPAL DE LUIS ANTONIO;PREFEITURA MUNICIPAL DE LUIS ANTONIO;45368016000190;AV DA SAUDADE;30;;CENTRO;LUIS ANTONIO;14210000;SP
PREFEITURA MUNICIPAL DE LUIZIANIA;PREFEITURA MUNICIPAL DE LUIZIANIA;44441558000188;PRC BENEDITO CLAUDIO;135;;CENTRO;LUIZIANIA;16340000;SP
PREFEITURA MUNICIPAL DE LUPERCIO;PREFEITURA MUNICIPAL DE LUPERCIO;44518397000183;RUA MANUEL QUITO;678;;CENTRO;LUPERCIO;17420970;SP
PREFEITURA MUNICIPAL DE LUTECIA;PREFEITURA MUNICIPAL DE LUTECIA;44544880000132;PRC ARLINDO EIRAS;125;;CENTRO;LUTECIA;19750000;SP
PREFEITURA MUNICIPAL DE MACATUBA;PREFEITURA MUNICIPAL DE MACATUBA;46200853000178;RUA NOVE DE JULHO;1520;;VILA JACY;MACATUBA;17290011;SP
PREFEITURA MUNICIPAL DE MACAUBAL;PREFEITURA MUNICIPAL DE MACAUBAL;51848943000100;PRC DEP ARLINDO A DOS SANTOS;11;;CENTRO;MACAUBAL;15270000;SP
PREFEITURA MUNICIPAL DE MACEDONIA;PREFEITURA MUNICIPAL DE MACEDONIA;45115912000147;RUA JOSE PRINCI;449;;CENTRO;MACEDONIA;15620000;SP
PREFEITURA MUNICIPAL DE MAGDA;PREFEITURA MUNICIPAL DE MAGDA;45660628000151;RUA MANOEL FRANCO JUNIOR;522;;CENTRO;MAGDA;15310000;SP
